project,repo_name,repo_archived,repo_gone,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,CONTRIBUTOR,ac13ac193,107,2,1,10,46
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,CONTRIBUTOR,aa7e00b86,6,2,1,27,140
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,MEMBER,a4f30f854,2001,188,1,1,119
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,MEMBER,a4f30f854,203,23,1,6,6
pantsbuild,pantsbuild.org,f,f,2024-12-01,closed,MEMBER,a4f30f854,154,22,1,1,
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,MEMBER,a4f30f854,332,25,1,0,0
pantsbuild,pantsbuild.org,f,f,2024-12-01,merged,MEMBER,a4f30f854,233,24,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,MEMBER,a4f30f854,138,22,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,CONTRIBUTOR,ac13ac193,5,1,1,0,3
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,MEMBER,a4f30f854,671,66,1,2,2
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,MEMBER,a4f30f854,154,22,1,427,427
pantsbuild,pantsbuild.org,f,f,2025-01-01,closed,MEMBER,a4f30f854,154,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,CONTRIBUTOR,a94bc2498,4,1,2,72,97
pantsbuild,pantsbuild.org,f,f,2025-01-01,closed,MEMBER,a4f30f854,601,31,0,,
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,CONTRIBUTOR,a94bc2498,50,2,2,28,68
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,CONTRIBUTOR,a94bc2498,2,1,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-01-01,merged,MEMBER,a4f30f854,138,22,1,18,18
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,164,23,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,620,34,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,146,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,154,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,154,22,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-02-01,closed,MEMBER,a4f30f854,154,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,231395,493,1,0,637
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,CONTRIBUTOR,a64047922,4,1,1,0,2
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,1426,183,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-02-01,closed,MEMBER,a4f30f854,186,23,0,,
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,1370,181,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-02-01,closed,MEMBER,a4f30f854,154,22,1,2,
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,1414,181,1,22,22
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,138,22,1,22,22
pantsbuild,pantsbuild.org,f,f,2025-02-01,closed,MEMBER,a4f30f854,166,22,1,0,
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,665,74,1,82,82
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,1889,199,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-02-01,merged,MEMBER,a4f30f854,4591,202,1,65,65
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,156,24,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,140,24,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,4391,202,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,152,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,4591,202,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,193,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,205,23,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,633,33,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,closed,NONE,a619d8db5,4,1,0,,
pantsbuild,pantsbuild.org,f,f,2025-03-01,closed,NONE,a619d8db5,26,1,0,,
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,138,22,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,CONTRIBUTOR,a64047922,2,1,2,1,2
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,CONTRIBUTOR,a64047922,7,1,1,0,11
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,915,32,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,232118,496,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,1996,181,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,154,22,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,CONTRIBUTOR,aa7e00b86,54,3,2,4,6
pantsbuild,pantsbuild.org,f,f,2025-03-01,merged,MEMBER,a4f30f854,321,28,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-04-01,merged,MEMBER,a4f30f854,148,22,1,257,257
pantsbuild,pantsbuild.org,f,f,2025-04-01,merged,MEMBER,a4f30f854,154,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-04-01,merged,MEMBER,a4f30f854,130,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-04-01,merged,NONE,aa8c05856,1,1,1,40,40
pantsbuild,pantsbuild.org,f,f,2025-04-01,merged,MEMBER,a4f30f854,146,22,1,0,2
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,146,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,231596,496,1,1,27
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,7104,190,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,CONTRIBUTOR,acc76cc44,3,1,1,742,742
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,6409,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,146,22,1,18,18
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,130,22,1,18,18
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,146,22,1,17,17
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,MEMBER,a4f30f854,819,30,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-05-01,merged,CONTRIBUTOR,aa7e00b86,48,3,1,23,70
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,8304,50,1,0,245
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,146,22,1,3,3
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,CONTRIBUTOR,a64047922,8,3,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,CONTRIBUTOR,a64047922,117,4,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-06-01,closed,MEMBER,a4f30f854,1326,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,CONTRIBUTOR,a64047922,62,2,2,8,67
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,146,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,146,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,1471,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,ae16accb2,7386,4,1,2,18
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,ae16accb2,25262,8,1,18,521
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,MEMBER,a4f30f854,6430,45,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-06-01,merged,CONTRIBUTOR,aa7e00b86,7,2,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,ae16accb2,58,4,1,11,22
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,3825,35,1,15,16
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,1215,24,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,232920,505,1,2,2
pantsbuild,pantsbuild.org,f,f,2025-07-01,closed,MEMBER,a4f30f854,0,0,0,,
pantsbuild,pantsbuild.org,f,f,2025-07-01,closed,MEMBER,a4f30f854,0,0,0,,
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,ae16accb2,2,1,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,130,22,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,146,22,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,ae16accb2,7,1,1,13,15
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,3044,199,1,13,13
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,MEMBER,a4f30f854,476,31,1,2,2
pantsbuild,pantsbuild.org,f,f,2025-07-01,merged,CONTRIBUTOR,a64047922,6,1,3,2,24
pantsbuild,pantsbuild.org,f,f,2025-08-01,merged,CONTRIBUTOR,a64047922,3,2,1,1,23
pantsbuild,pantsbuild.org,f,f,2025-08-01,merged,MEMBER,a4f30f854,1855,32,1,1,1
pantsbuild,pantsbuild.org,f,f,2025-08-01,merged,MEMBER,a4f30f854,246,25,1,4,4
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,ae16accb2,1400,5,2,1,24
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,CONTRIBUTOR,a64047922,22,2,1,14,170
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,142,22,1,6,6
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,593,22,1,6,6
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,2084,185,1,12,12
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,233908,505,1,0,221
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,138,22,1,0,1
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,CONTRIBUTOR,ac13ac193,53,2,1,0,78
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,CONTRIBUTOR,a64047922,3,1,3,0,1
pantsbuild,pantsbuild.org,f,f,2025-09-01,merged,MEMBER,a4f30f854,2555,55,1,6,6
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,178,23,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,MEMBER,a4f30f854,236529,509,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,CONTRIBUTOR,a619ab9b4,10,3,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,MEMBER,ae16accb2,15,1,2,3,4
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,146,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,CONTRIBUTOR,a619ab9b4,12999,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,CONTRIBUTOR,a64047922,6,1,1,0,4
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,3311,199,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,156,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,MEMBER,ae16accb2,645,6,4,0,2
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,1356,29,1,6,
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,CONTRIBUTOR,a64047922,0,2,1,28,28
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,MEMBER,a4f30f854,164,22,1,9,47
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,MEMBER,a4f30f854,2099,57,1,9,47
pantsbuild,pantsbuild.org,f,f,2025-10-01,merged,CONTRIBUTOR,a94bc2498,46,2,5,4,145
pantsbuild,pantsbuild.org,f,f,2025-10-01,closed,MEMBER,a4f30f854,223,23,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,CONTRIBUTOR,ac13ac193,8,1,1,7,9
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,a4f30f854,170,23,1,12,12
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,MEMBER,a4f30f854,130,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,MEMBER,a4f30f854,162,23,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,MEMBER,a4f30f854,164,22,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,MEMBER,a4f30f854,239,23,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,CONTRIBUTOR,a64047922,14,1,2,1,2
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,CONTRIBUTOR,a619ab9b4,13135,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,CONTRIBUTOR,a619ab9b4,12,3,1,1267,1267
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,a4f30f854,160,22,1,12,12
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,a4f30f854,3453,199,1,12,12
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,a4f30f854,239,23,2,11,11
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,MEMBER,a4f30f854,434,26,1,2,
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,CONTRIBUTOR,a619ab9b4,12816,1,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,CONTRIBUTOR,a64047922,3,1,1,4,4
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,a4f30f854,134,22,1,5,5
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,CONTRIBUTOR,a619ab9b4,12816,1,0,,
pantsbuild,pantsbuild.org,f,f,2025-11-01,merged,MEMBER,ae16accb2,4657,3,1,19,19
pantsbuild,pantsbuild.org,f,f,2025-11-01,closed,CONTRIBUTOR,a619ab9b4,13328,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-12-01,closed,CONTRIBUTOR,a619ab9b4,13340,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,a4f30f854,142,22,1,2,3
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,CONTRIBUTOR,a64047922,61,4,1,6,10
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,CONTRIBUTOR,a64047922,72,2,1,50,52
pantsbuild,pantsbuild.org,f,f,2025-12-01,closed,CONTRIBUTOR,a619ab9b4,13476,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,a4f30f854,468,24,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,ae16accb2,1513,2,1,6,6
pantsbuild,pantsbuild.org,f,f,2025-12-01,closed,CONTRIBUTOR,a619ab9b4,13339,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,a4f30f854,370,23,1,0,0
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,ae16accb2,760,76,5,0,7
pantsbuild,pantsbuild.org,f,f,2025-12-01,closed,CONTRIBUTOR,a619ab9b4,13339,2,0,,
pantsbuild,pantsbuild.org,f,f,2025-12-01,merged,MEMBER,a4f30f854,1519,55,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,CONTRIBUTOR,a619ab9b4,13151,1,0,,
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,a4f30f854,364,24,1,41,41
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,a4f30f854,150,22,1,54,54
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,CONTRIBUTOR,a619ab9b4,13143,1,0,,
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,CONTRIBUTOR,a619ab9b4,14,3,1,256,256
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,CONTRIBUTOR,a619ab9b4,13498,2,0,,
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,a4f30f854,299,27,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,CONTRIBUTOR,a64047922,55,2,1,1,2
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,ae16accb2,533,4,1,59,75
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,MEMBER,a4f30f854,150,22,0,,
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,a4f30f854,204,24,1,34,34
pantsbuild,pantsbuild.org,f,f,2026-01-01,merged,MEMBER,a4f30f854,238417,510,1,19,19
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,CONTRIBUTOR,a619ab9b4,13376,2,0,,
pantsbuild,pantsbuild.org,f,f,2026-01-01,closed,CONTRIBUTOR,a619ab9b4,13514,2,0,,
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,CONTRIBUTOR,a64047922,31,2,1,1,192
pantsbuild,pantsbuild.org,f,f,2026-02-01,closed,MEMBER,ae16accb2,4,2,0,,
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,MEMBER,ae16accb2,25357,15,11,325,344
pantsbuild,pantsbuild.org,f,f,2026-02-01,closed,NONE,aadaaba91,741,1,0,,
pantsbuild,pantsbuild.org,f,f,2026-02-01,closed,MEMBER,a4f30f854,146,22,0,,
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,MEMBER,a4f30f854,146,22,1,2,2
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,MEMBER,a4f30f854,2174,196,1,2,2
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,MEMBER,a4f30f854,591,76,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-02-01,closed,CONTRIBUTOR,a619ab9b4,13153,1,0,,
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,CONTRIBUTOR,a94bc2498,55,2,1,12,13
pantsbuild,pantsbuild.org,f,f,2026-02-01,merged,MEMBER,a4f30f854,142,22,1,36,36
pantsbuild,pantsbuild.org,f,f,2026-03-01,merged,CONTRIBUTOR,a94bc2498,20,2,1,1,22
pantsbuild,pantsbuild.org,f,f,2026-03-01,closed,CONTRIBUTOR,a619ab9b4,2,1,0,,
pantsbuild,pantsbuild.org,f,f,2026-04-01,merged,CONTRIBUTOR,a64047922,37,2,1,11,11
pantsbuild,pantsbuild.org,f,f,2026-04-01,closed,MEMBER,a4f30f854,174,23,0,,
pantsbuild,pantsbuild.org,f,f,2026-04-01,merged,MEMBER,a4f30f854,190,23,1,16,16
pantsbuild,pantsbuild.org,f,f,2026-04-01,merged,MEMBER,a4f30f854,241400,510,1,2,2
pantsbuild,pantsbuild.org,f,f,2026-04-01,open,MEMBER,ae16accb2,1655,10,3,0,
pantsbuild,pantsbuild.org,f,f,2026-04-01,merged,CONTRIBUTOR,a619ab9b4,12,3,1,457,457
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,ae16accb2,66,2,1,1,8
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,ae16accb2,2,1,1,2,2
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,a4f30f854,146,22,1,8,8
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,CONTRIBUTOR,a619ab9b4,8,3,1,131,131
pantsbuild,pantsbuild.org,f,f,2026-05-01,closed,MEMBER,a4f30f854,174,23,0,,
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,a4f30f854,941,28,1,15,15
pantsbuild,pantsbuild.org,f,f,2026-05-01,closed,MEMBER,a4f30f854,146,22,0,,
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,a4f30f854,324,27,1,1,1
pantsbuild,pantsbuild.org,f,f,2026-05-01,merged,MEMBER,a4f30f854,190,23,1,12,12
pantsbuild,pantsbuild.org,f,f,2026-05-01,closed,MEMBER,a4f30f854,9418,234,0,,
pantsbuild,pantsbuild.org,f,f,2026-06-01,closed,MEMBER,a4f30f854,9888,234,0,,
pantsbuild,pantsbuild.org,f,f,2026-06-01,closed,MEMBER,a4f30f854,9888,234,0,,
pantsbuild,pantsbuild.org,f,f,2026-06-01,merged,MEMBER,a4f30f854,210,22,1,114,114
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,CONTRIBUTOR,a64047922,5,2,1,16,19
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,MEMBER,a4f30f854,11237,236,1,24,24
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,CONTRIBUTOR,a619ab9b4,12,3,1,18,18
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,CONTRIBUTOR,adba5a658,2,1,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,MEMBER,a4f30f854,244568,511,1,1,1
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,MEMBER,a4f30f854,2550,191,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,MEMBER,a4f30f854,1226,34,1,1,1
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,MEMBER,a4f30f854,216,22,1,0,0
pantsbuild,pantsbuild.org,f,f,2026-07-01,merged,CONTRIBUTOR,a94bc2498,50,2,1,3,26
pantsbuild,scie-pants,f,f,2023-08-01,merged,MEMBER,adca5498d,73,3,29,3,33
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,4,1,1,337,337
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,16,1,1,14,14
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,aa7e00b86,59,6,1,2,3
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,aa7e00b86,10,3,1,0,1
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,aa7e00b86,21,4,4,0,1
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,8,1,1,22,22
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,25,2,1,22,22
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,8,1,0,,
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,8,1,1,378,378
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,16,1,0,,
pantsbuild,scie-pants,f,f,2023-08-01,merged,MEMBER,adca5498d,22,4,1,13,13
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,25,2,0,,
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,13,1,0,,
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,16,1,0,,
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,12,1,1,449,450
pantsbuild,scie-pants,f,f,2023-08-01,merged,MEMBER,adca5498d,294,2,6,0,14
pantsbuild,scie-pants,f,f,2023-08-01,closed,CONTRIBUTOR,a619ab9b4,23,2,0,,
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,a619ab9b4,4,1,1,378,378
pantsbuild,scie-pants,f,f,2023-08-01,merged,MEMBER,a4c5b1715,2,1,1,0,1
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,aa7e00b86,20,3,1,8,18
pantsbuild,scie-pants,f,f,2023-08-01,merged,CONTRIBUTOR,aa7e00b86,986,5,2,8,18
pantsbuild,scie-pants,f,f,2023-08-01,merged,MEMBER,adca5498d,8,1,1,1,21
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a64047922,2,1,4,6,14
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,11,3,1,9,10
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,295,4,1,6,13
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,8,1,1,5,5
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,5,1,1,15,22
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,5,2,7,0,28
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,11,1,2,24,25
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,2,1,1,9,17
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,2,1,1,8,17
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,6,2,1,7,22
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,16,1,1,75,75
pantsbuild,scie-pants,f,f,2023-09-01,closed,CONTRIBUTOR,a619ab9b4,8,1,0,,
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,6,2,1,75,75
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,aa7e00b86,56,4,5,27,46
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a94bc2498,9,2,5,0,51
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,4,1,1,37,37
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,6,2,1,37,37
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,14,2,1,37,37
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,35,2,2,906,972
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a619ab9b4,4,1,1,245,245
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a64047922,11,3,6,0,12
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a64047922,2,1,2,0,0
pantsbuild,scie-pants,f,f,2023-09-01,merged,CONTRIBUTOR,a64047922,9,1,1,0,2
